,Open,High,Low,Close,Volume
2025-08-19 07:00:00,15.229999542236328,15.90999984741211,14.760000228881836,15.569999694824219,0.0
2025-08-20 07:00:00,15.949999809265137,17.190000534057617,15.569999694824219,15.6899995803833,0.0
2025-08-21 07:00:00,15.720000267028809,17.239999771118164,15.649999618530273,16.600000381469727,0.0
2025-08-22 07:00:00,16.809999465942383,16.829999923706055,14.210000038146973,14.220000267028809,0.0
2025-08-25 07:00:00,15.050000190734863,15.1899995803833,14.239999771118164,14.789999961853027,0.0
2025-08-26 07:00:00,15.75,15.75,14.619999885559082,14.619999885559082,0.0
2025-08-27 07:00:00,14.65999984741211,15.229999542236328,14.65999984741211,14.850000381469727,0.0
2025-08-28 07:00:00,14.420000076293945,14.6899995803833,14.119999885559082,14.430000305175781,0.0
2025-08-29 07:00:00,14.3100004196167,15.970000267028809,14.3100004196167,15.359999656677246,0.0
2025-09-01 07:00:00,,,,,
2025-09-02 07:00:00,16.649999618530273,19.3799991607666,16.549999237060547,17.170000076293945,0.0
2025-09-03 07:00:00,17.399999618530273,17.56999969482422,16.34000015258789,16.350000381469727,0.0
2025-09-04 07:00:00,16.219999313354492,16.350000381469727,15.279999732971191,15.300000190734863,0.0
2025-09-05 07:00:00,15.229999542236328,16.920000076293945,14.739999771118164,15.180000305175781,0.0
2025-09-08 07:00:00,15.579999923706055,15.649999618530273,14.989999771118164,15.109999656677246,0.0
2025-09-09 07:00:00,15.020000457763672,15.819999694824219,14.970000267028809,15.039999961853027,0.0
2025-09-10 07:00:00,14.979999542236328,15.630000114440918,14.630000114440918,15.350000381469727,0.0
2025-09-11 07:00:00,15.1899995803833,15.239999771118164,14.649999618530273,14.710000038146973,0.0
2025-09-12 07:00:00,14.619999885559082,14.970000267028809,14.40999984741211,14.760000228881836,0.0
2025-09-15 07:00:00,15.140000343322754,15.84000015258789,14.920000076293945,15.6899995803833,0.0
2025-09-16 07:00:00,15.600000381469727,16.3799991607666,15.4399995803833,16.360000610351562,0.0
2025-09-17 07:00:00,16.420000076293945,16.75,15.260000228881836,15.720000267028809,0.0
2025-09-18 07:00:00,14.930000305175781,15.800000190734863,14.329999923706055,15.699999809265137,0.0
2025-09-19 07:00:00,15.760000228881836,16.1299991607666,15.289999961853027,15.449999809265137,0.0
2025-09-22 07:00:00,16.139999389648438,16.350000381469727,15.779999732971191,16.100000381469727,0.0
2025-09-23 07:00:00,16.100000381469727,17.06999969482422,15.949999809265137,16.639999389648438,0.0
2025-09-24 07:00:00,16.56999969482422,17.209999084472656,16.18000030517578,16.18000030517578,0.0
2025-09-25 07:00:00,16.549999237060547,17.739999771118164,16.31999969482422,16.739999771118164,0.0
2025-09-26 07:00:00,16.889999389648438,17.049999237060547,15.289999961853027,15.289999961853027,0.0
2025-09-29 07:00:00,15.84000015258789,16.290000915527344,15.739999771118164,16.1200008392334,0.0
2025-09-30 07:00:00,16.489999771118164,16.700000762939453,16.020000457763672,16.280000686645508,0.0
2025-10-01 07:00:00,17.280000686645508,17.280000686645508,15.979999542236328,16.290000915527344,0.0
2025-10-02 07:00:00,16.1200008392334,16.920000076293945,15.930000305175781,16.6299991607666,0.0
2025-10-03 07:00:00,16.350000381469727,17.059999465942383,16.200000762939453,16.649999618530273,0.0
2025-10-06 07:00:00,16.739999771118164,17.09000015258789,16.290000915527344,16.3700008392334,0.0
2025-10-07 07:00:00,16.579999923706055,17.549999237060547,16.190000534057617,17.239999771118164,0.0
2025-10-08 07:00:00,17.170000076293945,17.200000762939453,16.229999542236328,16.299999237060547,0.0
2025-10-09 07:00:00,16.309999465942383,17.270000457763672,16.260000228881836,16.43000030517578,0.0
2025-10-10 07:00:00,16.360000610351562,22.440000534057617,16.229999542236328,21.65999984741211,0.0
2025-10-13 07:00:00,19.450000762939453,20.770000457763672,18.610000610351562,19.030000686645508,0.0
2025-10-14 07:00:00,21.459999084472656,22.940000534057617,19.18000030517578,20.809999465942383,0.0
2025-10-15 07:00:00,20.020000457763672,22.440000534057617,19.110000610351562,20.639999389648438,0.0
2025-10-16 07:00:00,20.489999771118164,25.43000030517578,19.850000381469727,25.309999465942383,0.0
2025-10-17 07:00:00,28.40999984741211,28.989999771118164,20.729999542236328,20.780000686645508,0.0
2025-10-20 07:00:00,20.530000686645508,21.020000457763672,18.229999542236328,18.229999542236328,0.0
2025-10-21 07:00:00,18.649999618530273,18.889999389648438,17.399999618530273,17.8700008392334,0.0
2025-10-22 07:00:00,17.84000015258789,21.010000228881836,17.729999542236328,18.600000381469727,0.0
2025-10-23 07:00:00,18.360000610351562,19.350000381469727,17.079999923706055,17.299999237060547,0.0
2025-10-24 07:00:00,17.020000457763672,17.219999313354492,16.020000457763672,16.3700008392334,0.0
2025-10-27 07:00:00,15.729999542236328,16.06999969482422,15.619999885559082,15.789999961853027,0.0
2025-10-28 07:00:00,15.949999809265137,16.549999237060547,15.65999984741211,16.420000076293945,0.0
2025-10-29 07:00:00,16.34000015258789,17.579999923706055,16.260000228881836,16.920000076293945,0.0
2025-10-30 07:00:00,16.260000228881836,17.40999984741211,15.729999542236328,16.90999984741211,0.0
2025-10-31 07:00:00,16.43000030517578,18.540000915527344,15.960000038146973,17.440000534057617,0.0
2025-11-03 08:00:00,18.059999465942383,18.829999923706055,17.0,17.170000076293945,0.0
2025-11-04 08:00:00,19.729999542236328,20.479999542236328,17.899999618530273,19.0,0.0
2025-11-05 08:00:00,19.3700008392334,20.020000457763672,17.309999465942383,18.010000228881836,0.0
2025-11-06 08:00:00,18.360000610351562,20.309999465942383,17.639999389648438,19.5,0.0
2025-11-07 08:00:00,19.520000457763672,22.719999313354492,19.079999923706055,19.079999923706055,0.0
2025-11-10 08:00:00,18.579999923706055,18.81999969482422,17.600000381469727,17.600000381469727,0.0
2025-11-11 08:00:00,17.899999618530273,18.010000228881836,17.25,17.280000686645508,0.0
2025-11-12 08:00:00,17.209999084472656,18.059999465942383,17.100000381469727,17.510000228881836,0.0
2025-11-13 08:00:00,17.610000610351562,21.309999465942383,17.510000228881836,20.0,0.0
2025-11-14 18:26:16,21.329999923706055,23.030000686645508,19.559999465942383,20.549999237060547,0.0
