,Open,High,Low,Close,Volume
2025-09-17 13:30:00,33.310001373291016,33.349998474121094,31.8799991607666,32.369998931884766,3695000
2025-09-18 13:30:00,31.81999969482422,32.400001525878906,31.760000228881836,32.25,1836600
2025-09-19 13:30:00,32.029998779296875,32.77000045776367,32.02000045776367,32.34000015258789,1391300
2025-09-22 13:30:00,32.529998779296875,32.91999816894531,32.29999923706055,32.880001068115234,2452800
2025-09-23 13:30:00,32.77000045776367,33.810001373291016,32.7599983215332,33.25,3131400
2025-09-24 13:30:00,33.04999923706055,33.849998474121094,32.83000183105469,32.83000183105469,1682400
2025-09-25 13:30:00,33.59000015258789,33.900001525878906,32.58000183105469,33.27000045776367,2606900
2025-09-26 13:30:00,32.970001220703125,33.4900016784668,31.920000076293945,31.989999771118164,1845200
2025-09-29 13:30:00,31.81999969482422,32.599998474121094,31.760000228881836,32.400001525878906,2107800
2025-09-30 13:30:00,32.56999969482422,32.70000076293945,32.11000061035156,32.29999923706055,1848700
2025-10-01 13:30:00,32.47999954223633,32.56999969482422,31.959999084472656,32.099998474121094,1767500
2025-10-02 13:30:00,31.93000030517578,32.68000030517578,31.8700008392334,32.470001220703125,2142800
2025-10-03 13:30:00,32.33000183105469,32.75,32.150001525878906,32.2400016784668,2093800
2025-10-06 13:30:00,32.099998474121094,32.54999923706055,32.029998779296875,32.15999984741211,1738200
2025-10-07 13:30:00,32.0099983215332,33.06999969482422,31.93000030517578,32.790000915527344,2304900
2025-10-08 13:30:00,32.630001068115234,32.86000061035156,32.16999816894531,32.290000915527344,1381800
2025-10-09 13:30:00,32.13999938964844,32.869998931884766,32.040000915527344,32.369998931884766,1808200
2025-10-10 13:30:00,32.369998931884766,36.81999969482422,32.09000015258789,36.380001068115234,9224500
2025-10-13 13:30:00,34.5,34.70000076293945,33.439998626708984,33.720001220703125,4343800
2025-10-14 13:30:00,35.59000015258789,36.779998779296875,34.02000045776367,35.13999938964844,4876900
2025-10-15 13:30:00,34.220001220703125,36.41999816894531,34.029998779296875,35.52000045776367,2895800
2025-10-16 13:30:00,35.20000076293945,39.130001068115234,35.09000015258789,38.95000076293945,6175700
2025-10-17 13:30:00,38.220001220703125,39.70000076293945,35.72999954223633,35.72999954223633,5938500
2025-10-20 13:30:00,34.779998779296875,34.81999969482422,32.93000030517578,33.0099983215332,3404200
2025-10-21 13:30:00,33.369998931884766,33.90999984741211,32.529998779296875,32.84000015258789,2996900
2025-10-22 13:30:00,33.0099983215332,35.029998779296875,32.79999923706055,33.22999954223633,4831600
2025-10-23 13:30:00,33.459999084472656,33.599998474121094,32.5099983215332,32.599998474121094,2045900
2025-10-24 13:30:00,31.760000228881836,32.33000183105469,31.670000076293945,32.220001220703125,2165800
2025-10-27 13:30:00,31.100000381469727,31.489999771118164,30.959999084472656,31.15999984741211,2137900
2025-10-28 13:30:00,31.1299991607666,32.650001525878906,31.100000381469727,32.040000915527344,2727400
2025-10-29 13:30:00,31.75,32.650001525878906,31.40999984741211,32.650001525878906,4018100
2025-10-30 13:30:00,32.380001068115234,32.959999084472656,31.84000015258789,32.90999984741211,4141600
2025-10-31 13:30:00,32.13999938964844,33.709999084472656,32.099998474121094,33.029998779296875,3662800
2025-11-03 14:30:00,32.630001068115234,33.72999954223633,32.5,32.66999816894531,2956800
2025-11-04 14:30:00,34.0,34.31999969482422,33.099998474121094,33.900001525878906,2870600
2025-11-05 14:30:00,33.939998626708984,34.060001373291016,32.2599983215332,32.599998474121094,2823900
2025-11-06 14:30:00,32.90999984741211,34.4900016784668,32.7400016784668,34.0099983215332,4468800
2025-11-07 14:30:00,34.90999984741211,36.02000045776367,33.689998626708984,33.689998626708984,4125000
2025-11-10 14:30:00,32.40999984741211,32.61000061035156,31.81999969482422,31.93000030517578,3594300
2025-11-11 14:30:00,31.979999542236328,32.040000915527344,31.65999984741211,31.84000015258789,1229600
2025-11-12 14:30:00,31.6200008392334,32.369998931884766,31.579999923706055,32.029998779296875,2259000
2025-11-13 14:30:00,32.349998474121094,34.75,32.09000015258789,34.15999984741211,4569300
2025-11-14 18:22:25,35.16999816894531,35.72999954223633,32.9900016784668,33.66130065917969,2874608
