,Open,High,Low,Close,Volume
2025-09-24 13:30:00,463.45001220703125,464.4200134277344,460.79998779296875,461.0199890136719,4588800
2025-09-25 13:30:00,459.8999938964844,461.0799865722656,457.7099914550781,459.42999267578125,4767200
2025-09-26 13:30:00,461.2699890136719,463.4100036621094,460.32000732421875,462.2799987792969,4167200
2025-09-29 13:30:00,463.760009765625,463.7799987792969,461.30999755859375,463.0400085449219,3752700
2025-09-30 13:30:00,462.6199951171875,464.0899963378906,460.8399963378906,463.739990234375,4253300
2025-10-01 13:30:00,462.57000732421875,465.1400146484375,462.54998779296875,464.260009765625,4551600
2025-10-02 13:30:00,464.30999755859375,465.7699890136719,462.6199951171875,465.1099853515625,5458300
2025-10-03 13:30:00,465.7900085449219,470.3800048828125,465.67999267578125,467.510009765625,9693900
2025-10-06 13:30:00,468.32000732421875,468.4700012207031,464.2300109863281,466.8399963378906,7405400
2025-10-07 13:30:00,467.54998779296875,468.6099853515625,464.3900146484375,465.9700012207031,7368700
2025-10-08 13:30:00,467.32000732421875,468.1300048828125,464.92999267578125,466.07000732421875,4621200
2025-10-09 13:30:00,466.1700134277344,466.7799987792969,462.6099853515625,463.5,5411000
2025-10-10 13:30:00,465.1199951171875,466.5,454.7200012207031,454.8699951171875,9309100
2025-10-13 13:30:00,458.2300109863281,461.55999755859375,458.05999755859375,460.67999267578125,6272500
2025-10-14 13:30:00,457.0299987792969,465.2200012207031,454.55999755859375,462.7099914550781,7827400
2025-10-15 13:30:00,464.6700134277344,466.94000244140625,460.25,462.7099914550781,6187100
2025-10-16 13:30:00,463.3699951171875,464.2699890136719,457.8399963378906,459.55999755859375,8149500
2025-10-17 13:30:00,459.29998779296875,463.1099853515625,458.9200134277344,461.7799987792969,8439900
2025-10-20 13:30:00,463.45001220703125,467.5299987792969,463.42999267578125,467.0199890136719,4556600
2025-10-21 13:30:00,467.07000732421875,471.25,466.9100036621094,469.2200012207031,5951600
2025-10-22 13:30:00,469.2099914550781,469.239990234375,464.4800109863281,465.7799987792969,7604700
2025-10-23 13:30:00,465.54998779296875,467.9700012207031,464.8599853515625,467.2900085449219,5144200
2025-10-24 13:30:00,470.0199890136719,473.239990234375,469.2799987792969,472.2099914550781,7228900
2025-10-27 13:30:00,474.760009765625,475.6199951171875,473.7099914550781,475.3500061035156,4720200
2025-10-28 13:30:00,478.79998779296875,479.4100036621094,476.82000732421875,477.1499938964844,9435500
2025-10-29 13:30:00,478.6499938964844,480.3900146484375,474.489990234375,476.3699951171875,10006500
2025-10-30 13:30:00,474.1000061035156,480.1499938964844,473.9100036621094,475.010009765625,9338300
2025-10-31 13:30:00,475.8599853515625,477.1600036621094,473.4200134277344,475.6700134277344,7990900
2025-11-03 14:30:00,476.1600036621094,476.29998779296875,471.29998779296875,473.4700012207031,4858700
2025-11-04 14:30:00,470.4200134277344,472.7099914550781,468.79998779296875,470.8999938964844,6013300
2025-11-05 14:30:00,470.79998779296875,474.55999755859375,470.3999938964844,473.1099853515625,7030200
2025-11-06 14:30:00,472.0899963378906,473.44000244140625,467.8500061035156,469.2799987792969,7125200
2025-11-07 14:30:00,468.2799987792969,469.95001220703125,464.8599853515625,469.8599853515625,8604400
2025-11-10 14:30:00,471.8999938964844,474.20001220703125,469.45001220703125,473.82000732421875,5636600
2025-11-11 14:30:00,474.260009765625,479.8599853515625,474.0,479.4100036621094,4839100
2025-11-12 14:30:00,480.489990234375,484.3999938964844,480.489990234375,482.760009765625,7066900
2025-11-13 14:30:00,481.3999938964844,482.4100036621094,474.2200012207031,474.739990234375,8716400
2025-11-14 18:22:49,471.3800048828125,474.04998779296875,468.8699951171875,472.1000061035156,7687116
